30064771072,111669149705,CALL
30064771073,111669149706,CALL
30064771074,111669149707,CALL
30064771075,111669149706,CALL
30064771076,111669149708,CALL
30064771077,111669149709,CALL
30064771078,111669149706,CALL
30064771079,111669149710,CALL
30064771080,111669149711,CALL
30064771081,111669149712,CALL
30064771082,111669149705,CALL
30064771083,111669149713,CALL
30064771084,111669149706,CALL
30064771085,111669149714,CALL
30064771086,111669149698,CALL
30064771087,111669149705,CALL
30064771088,111669149715,CALL
30064771089,111669149713,CALL
30064771090,111669149706,CALL
30064771091,111669149709,CALL
30064771092,111669149706,CALL
30064771093,111669149701,CALL
30064771094,111669149709,CALL
30064771095,111669149705,CALL
30064771096,111669149709,CALL
30064771097,111669149696,CALL
30064771097,111669149699,CALL
30064771098,111669149716,CALL
